,Dataset,Model,Accuracy,Average Confidence,Standard Deviation Confidence,Average Entropy,Average mean,Average variance,Average skewness,Average kurtosis,Average top5 Entropy,Average top5 mean,Average top5 variance,Average top5 skewness,Average top5 kurtosis,top2_grad_confidence
329,impulse-noise5,wide_resnet,0.54638,0.3824534483037144,-0.0619071716218238,-1.992793500549781,7.054998946154356e-13,0.000357813556181,7.735500740013123,329.8474866820145,-0.737513979068412,0.06009535571765151,0.0729288627753084,0.3657563205048662,0.46481231806278217,0.40484879491155484
330,impulse-noise5,densenet121,0.67332,0.5553744379570522,0.06428660260404509,-3.325415377901821,1.797290001288171e-10,0.0005802145221985999,10.942918354187015,444.84866893980023,-0.8175911070315667,0.10277085146175699,0.1130269419539881,0.42608128936684364,0.5086754750275613,0.5422003722646322
331,impulse-noise5,googlenet,0.66404,0.4968972085320578,0.1654505743342938,-3.2328222830247713,1.07707000870233e-11,0.0004690380789350705,11.256557621273991,447.9373533749008,-0.7045040923920187,0.10276335657468058,0.0881490003279754,0.4175357026775829,0.4812881958985329,0.45947733644732003
332,impulse-noise5,mobilenet,0.7115199999999999,0.31447973053311934,0.2071318324111852,-2.0431534567153173,4.065199999542246e-12,0.00018672584734154144,15.607465342552663,551.0511954651737,-0.5931263018884545,0.07671273776064161,0.0335399539596698,0.3934521220960676,0.46956076321125023,0.2701148168534838
333,speckle-noise,resnet50,0.3314599999999999,0.1611737020317185,-0.009494384526404803,-0.6783435197807854,8.637999170113542e-13,9.705015905421742e-05,6.263778649568561,257.9845528024291,-0.4796060847667417,0.025472485183793997,0.01963500466763,0.2598993690460596,0.318510243923664,0.16744828370494552
334,frost5,resnet50,0.4757199999999999,0.19941762160409238,0.013977537010922803,-0.8990516217137889,2.5168998829538936e-12,0.00012213226423949872,7.2321931025457395,302.1652430487442,-0.565753439971786,0.032504743680302,0.0244280896931309,0.31478261201900903,0.3905203848600387,0.20544461482062432
335,frost5,resnet18,0.54738,0.42628061896920205,0.05149089025217887,-2.397984219399084,1.4797779993545868e-10,0.0004605759863735,7.948504460315707,332.01530120492936,-0.6534254110259389,0.0727857483631465,0.0911263782359071,0.34461705217387717,0.41637747039794926,0.4277906337390458
336,frost5,resnet34,0.53686,0.4027185084315203,-0.0013469918471742948,-2.1912735960160212,1.7512819991925832e-10,0.00045303987787429997,6.915209829134945,295.156522077942,-0.6444048552504699,0.06332373015853579,0.09156660366311381,0.3265920881132004,0.4000417171764374,0.41851492626401454
337,frost5,resnet101,0.5244599999999999,0.43392246932178746,-0.0546661954516261,-2.4058509502940253,1.8787800004985145e-10,0.0004935109963753,7.296774075665475,310.54100885906223,-0.7015783351170707,0.06783749745504931,0.10034368186311052,0.34129860992474514,0.4300889056515694,0.45580468142541797
338,frost5,resnet152,0.5193000000000001,0.40802178650520743,-0.0651701672501242,-2.1787390329871914,1.916894999936386e-10,0.0004723320590829,6.670000536155701,288.23785622489936,-0.6802396443441379,0.05981025613611568,0.0972984422537328,0.3310919525880025,0.4203488400673866,0.43923560720840243
339,frost5,vgg16,0.59146,0.45371080904860056,0.04957776307146558,-2.56293256784296,1.0644089993086525e-10,0.0004927290205073,8.353912237424854,349.4796848120307,-0.6989867787055188,0.0773619676250592,0.0976113481617501,0.362003545693386,0.4373777735805513,0.456111434648692
340,frost5,vgg19,0.59512,0.4574577711683326,0.04031199836107968,-2.6141051493246485,1.0829180000643257e-10,0.0004974607857078999,8.365430180945392,349.59440338123323,-0.7042923423864095,0.07833604812009261,0.098566022813689,0.3600550832786966,0.4356450523734093,0.4598084610070292
341,gaussian-noise,mobilenet,0.55908,0.2724491691326396,0.14590031343829502,-1.6473886659532502,1.378399998308577e-12,0.00017136354948048152,12.12546220844269,444.5450242952823,-0.5220602471865377,0.0620742852847045,0.0313618742842499,0.35479191087486317,0.39761791348218917,0.24169901102359698
342,frost5,alexnet,0.5021199999999999,0.3385858133474738,0.11511953619122578,-2.0437402777477134,1.0303449998576297e-10,0.000347053049983,6.736252358536717,273.4172205820466,-0.4760709610158238,0.0661912941269018,0.065840119036127,0.24727533206607988,0.29115481851816183,0.31869091994009247
343,frost5,resnext,0.39546000000000003,0.1876581425683946,-0.007543344676681801,-0.8878663982572794,2.363200130375831e-12,0.00012196619543283181,5.719327357254027,244.87867224853517,-0.5321793222697737,0.029561689969943808,0.0246488329741119,0.27214040649771576,0.346090328783989,0.19769564228895348
344,frost5,wide_resnet,0.41525999999999996,0.25949780544610695,-0.06698063110861002,-1.318953907316427,-4.634001515846364e-13,0.0002602179527654,4.423365739164353,197.80980646785736,-0.5238966042866646,0.0357058043500595,0.054290548407991496,0.25133852263002043,0.3311125599741935,0.2892902152794217
345,frost5,densenet121,0.49858,0.3900005372133292,-0.012019958873287107,-2.101645231587939,1.7523069995896423e-10,0.00043690069666449995,6.8438669897604,290.8422755921746,-0.6251702938319805,0.06116827414154069,0.088417812119804,0.31585157401984365,0.3871898732686044,0.40633615267800316
346,frost5,googlenet,0.5029399999999999,0.4009716937793606,0.08060611503917592,-2.4941120754955817,9.620500143053823e-12,0.0003974415480283,8.191870053753853,334.36992446283335,-0.5814711478848971,0.07728995306312109,0.0762548181651623,0.3292267605655357,0.389520377817154,0.3838159839156593
347,frost5,mobilenet,0.55906,0.24938099154328933,0.1317228104988829,-1.4601787807422593,2.8777999948326194e-12,0.00016302159842401112,9.843873120160103,378.8787899648475,-0.4835130754181778,0.0537962630982884,0.0301874988972568,0.33886984743807946,0.3861709024429321,0.2271682073155133
348,snow5,resnet50,0.5298999999999999,0.20235933637464418,0.014210746310234307,-0.9140795263130963,2.8964998802227804e-12,0.00012344347923004285,7.1969715762710536,301.40671993665694,-0.5752199299499207,0.0331267629871331,0.0246847058411878,0.3126681425698611,0.3906066751265525,0.20852418468886252
349,speckle-noise,mobilenet,0.47226,0.24428181114804004,0.1135791158144516,-1.4341171484946926,4.4009999637661945e-13,0.0001576363842857522,10.378341353518964,388.0054896822929,-0.47496178152237434,0.0536913981419616,0.0291340133342846,0.3249272921697274,0.37009709786176676,0.22036891121899538
350,snow5,resnet18,0.59216,0.39067219825376764,0.02182259170197748,-2.3619038566843367,1.4840859986244015e-10,0.00042802554621729997,6.7078412857914,278.7932652297593,-0.5711498320954717,0.0706304189713578,0.0835965098464844,0.27428962948495816,0.32816677298545827,0.38309977718738963
351,snow5,resnet34,0.58692,0.4085585949257575,0.0027846713000844736,-2.2742478181015016,1.7439250000680917e-10,0.0004605686741986,6.844139041123388,292.3934308749199,-0.6436276786393548,0.06547570193916559,0.092663965434986,0.3204404330169224,0.3934906600236893,0.42263369651879545
352,snow5,resnet101,0.5743199999999999,0.4471284829629027,-0.05242631988271029,-2.5704476607731,1.884065000366808e-10,0.0005075452768395,7.345714828009605,310.70863805927274,-0.7032978386987757,0.07292968317938031,0.10233462806353341,0.33180882930859334,0.4150920058584214,0.46297981255039367
353,snow5,resnet152,0.5743400000000001,0.39823015234306464,-0.0658803691092818,-2.1819921413718397,1.922808999695047e-10,0.0004652129964034,6.226324214730262,269.6090195423508,-0.6541313862088833,0.0595457753713616,0.0954431475896619,0.310754802490691,0.3969250255823135,0.42623779096514297
354,snow5,vgg16,0.62798,0.45209236409957526,0.0536613376251015,-2.683053668281919,1.0855730008495212e-10,0.0004960831873125,7.788242547898296,326.61546347661965,-0.6775262654034497,0.07945081961510711,0.0976195532649761,0.3345173645961407,0.40930655188560494,0.45107372672374335
355,snow5,vgg19,0.63488,0.4700991009579413,0.054354126085552096,-2.82999600981821,1.1013119994955634e-10,0.0005141962186936,8.094344557976722,337.6013309060097,-0.6980670042077962,0.08384087555781941,0.100951187828515,0.3442748734633021,0.4197422557210923,0.46661097283906716
356,snow5,alexnet,0.51586,0.35323020887566736,0.1306690572711898,-2.214500796502141,1.0390529994568076e-10,0.0003618520326351,6.813371742734908,276.68844885862353,-0.4844076620716693,0.0708861834202335,0.06808277176327031,0.24839958006299856,0.29494632351636896,0.3299438148420101
357,snow5,resnext,0.46642000000000006,0.17400489169832323,-0.012893763681951498,-0.7748711565469595,2.738100111226993e-12,0.00011234937012229999,5.248986432967186,229.40875462709425,-0.5313380925432971,0.025184336023405113,0.0231052845082708,0.2702903312451028,0.3522443429589272,0.18991327065102168
358,snow5,wide_resnet,0.45383999999999997,0.27678184240767734,-0.0618372088173072,-1.3854693039581063,-1.6770005523136788e-13,0.00027705278375639997,4.744318952507971,212.20125843971255,-0.5614108492456187,0.03780420632161201,0.057890340078118,0.2708543536466719,0.3572117354798316,0.30948621640923685
359,snow5,densenet121,0.55496,0.4047779324821197,-0.007274985379389531,-2.260264438789219,1.7511199998723748e-10,0.0004520810600594999,6.990878715085984,296.0456499012756,-0.6339353314909697,0.065717780438615,0.0908270979729166,0.3216622113881289,0.3959186817240716,0.41793226488246665
360,snow5,googlenet,0.5264199999999999,0.3956602786874399,0.0816032528080802,-2.476431005464921,8.94299998638326e-12,0.00039520049996820004,7.808836901006696,319.8850433651352,-0.5685074923708147,0.07633495048457759,0.0758687460998686,0.31678762439703956,0.37598494976520547,0.3796308257403043
361,snow5,mobilenet,0.57972,0.23798658376152632,0.12472625420007839,-1.3807599379777624,2.4330999454785784e-12,0.0001588759118545754,8.900583834447861,343.3560572832107,-0.45193526959240793,0.0512798102494329,0.029468017891194,0.2950006010761925,0.3412760926771164,0.2172956021722343
362,fog5,resnet50,0.41317999999999994,0.17142577071577308,0.006678924294918093,-0.716274899080247,2.176999899794474e-12,0.0001066635338133515,6.191174942717552,262.318036635971,-0.5123794333484116,0.0254949778495729,0.0217910272109979,0.28898693130864583,0.3646057517027855,0.18289359785829162
363,shot-noise5,resnet101,0.69216,0.4841243209088036,-0.008332338512615584,-2.549027289436767,1.8951480012033284e-10,0.0005523146859889001,8.16068961332321,351.7567529062652,-0.7949951461638892,0.07288978248240421,0.11274793239498071,0.39542526387402654,0.49519134198188786,0.5130293252268205
364,fog5,resnet18,0.56118,0.40494447231194003,0.05213570794828698,-2.244626708177054,1.4728169985683826e-10,0.00044522839730799996,7.159708495488168,304.6501132304764,-0.6230724102233863,0.066693683442939,0.08872195278819159,0.3324452544147857,0.41226540315389637,0.41441781129868
365,fog5,resnet34,0.53008,0.3660422512800247,-0.006613452937163589,-1.9658052820383514,1.7462529989728526e-10,0.0004197566515356,6.0045846286678355,260.0213065725327,-0.5915533303177306,0.0551394128528051,0.08561113629448391,0.3008865773305516,0.3790552686285973,0.38917007255608926
366,fog5,resnet101,0.5199199999999999,0.3938056141445786,-0.05338788242457121,-2.090286288140061,1.8552870004184818e-10,0.00045741664897840003,6.426845448102952,277.9417255013275,-0.6587838443635304,0.057056516442224314,0.09445524405499621,0.3199133635492454,0.4077041647458077,0.4263045084429939
367,fog5,resnet152,0.52816,0.38810801993990324,-0.05989152358703692,-2.020275294443738,1.9108649992188864e-10,0.0004556414100168,6.211595200634001,271.2793867606355,-0.6590816936370483,0.05416133723367009,0.09472976070132019,0.3248723970627333,0.4152399289441109,0.42613962092145735
368,fog5,vgg16,0.56192,0.45411853877777236,0.04628727035123059,-2.633579832282772,1.0679249997334883e-10,0.0004925201916174,8.225450826239587,341.56603073669436,-0.6823553763099717,0.0794963737955876,0.0971697056518212,0.3453439271394383,0.41821963176488886,0.453321371693549
369,fog5,vgg19,0.5587,0.45865831736713647,0.03862513792451869,-2.630440670288147,1.08627100153455e-10,0.000497262546262,8.454675967516899,350.74260511783604,-0.6975448883653875,0.0794097591434047,0.0984418654270908,0.35925376263504505,0.4407754463529587,0.4603804294124785
370,fog5,alexnet,0.51682,0.36616803866582,0.131784452934224,-2.389921101505208,1.0412419993062472e-10,0.00037071776542306543,7.11491844220161,283.05082278205873,-0.4828683742005808,0.07721492909161382,0.0689579700022941,0.23945918538010025,0.2859676566314697,0.3359049203809905
371,fog5,resnext,0.35772000000000004,0.1705292118424736,-0.006742997872888901,-0.7736896524348502,2.4074999806222852e-12,0.00011279373415689999,5.133267577342988,222.0814494002915,-0.5001141924861965,0.025085363084012602,0.023148342215492203,0.25904600741855766,0.3325634111237526,0.1843934590742683
372,speckle-noise5,resnet50,0.5581799999999999,0.2572109860896692,0.030434598920551614,-1.220515041941554,2.3795999892772812e-12,0.00014829985077902827,10.846760914568904,429.31561604574193,-0.6954605751539208,0.047209914508359506,0.0289412124921277,0.393951536791035,0.47510052704811095,0.2525398694294792
373,fog5,wide_resnet,0.3745,0.23787187360236423,-0.0587756136931423,-1.1581508535326246,-1.4529000832291805e-12,0.00024306061104979997,4.068681176323885,183.43808401359559,-0.4959748388024601,0.030169396378807695,0.051434739321144694,0.24319490500819918,0.3228924229884147,0.27240073032358025
374,fog5,densenet121,0.47246,0.3722020102658123,-0.016715439591085623,-1.999889489317304,1.7387100006288625e-10,0.00041906447262789995,6.417931341795924,275.09203955440523,-0.5964633103302182,0.05730450766598799,0.0851348364002492,0.31239445996112547,0.38862604436159137,0.39255527824535863
375,fog5,googlenet,0.51562,0.3906975907984749,0.0792417179512255,-2.457889733336578,9.748600147616027e-12,0.0003916207762883,7.587855338678359,311.7046428440475,-0.5569425482493171,0.07539002821685739,0.07516091620343521,0.30849242196473237,0.3720129247164726,0.3755061704738472
376,fog5,mobilenet,0.48882,0.22664283562228082,0.11511812315326869,-1.2975704571217017,1.983699879706813e-12,0.0001526073785324654,8.380769823594093,328.2137755913543,-0.4349539598410985,0.0473491684291791,0.028534570308041,0.3161471952887107,0.3780805901527405,0.21165014974262158
377,contrast5,resnet34,0.68704,0.6416352880135738,0.11843261927585938,-4.1594518946333565,1.8011549998871168e-10,0.000637861443989553,14.291349164786338,552.4280561220742,-0.9010831630566155,0.131803922757404,0.1212611643500216,0.47746506399469824,0.5597114550018312,0.5990848229047789
378,contrast5,resnet101,0.72166,0.6877833674287983,0.07163569692255872,-4.416271707430885,1.9384780000804291e-10,0.0007007389118426095,14.772816589941979,571.4774924495125,-0.9884355257176972,0.13675046198171562,0.1352699468975724,0.4970690379350712,0.5907700388789178,0.6562226073418503
379,contrast5,resnet152,0.74366,0.6910742503282242,0.06344726348422791,-4.346993138335758,2.010003999179666e-10,0.000710829252334012,14.570698324012756,569.4242494342996,-1.0051758436016285,0.1347451657846012,0.1378163274533812,0.5081458115490778,0.6055063677263259,0.665098549122934
380,shot-noise,resnet34,0.47484000000000004,0.3310866647171229,-0.014173221714180007,-1.6548805873341395,1.3519309998745455e-10,0.0003843364099154,5.469423724670406,239.02668926261902,-0.5602415584793058,0.046255939960405196,0.07945254818569442,0.2784524204490668,0.3467255600070953,0.3572580994027397
381,contrast5,vgg16,0.6953,0.6401045266241301,0.1665062834366817,-4.307018062537857,1.1202880008213956e-10,0.0006226007375870021,15.015121577944758,567.8358303637885,-0.8796218935823865,0.1375597234127019,0.11681286186558769,0.4587102446450455,0.529170576722622,0.5844340442598389
382,contrast5,vgg19,0.70214,0.6328000403313339,0.1527047416798294,-4.183319669521633,1.131464000183463e-10,0.0006247689847817006,14.24874856224537,544.8203516695786,-0.8763059802303518,0.1330664605491236,0.1179732777864579,0.4412226629432723,0.5137479030895233,0.5833483202026777
383,contrast5,alexnet,0.5588799999999999,0.5045307659276949,0.23184417277442187,-3.7000636358406966,1.0689250005968542e-10,0.00044929086848041923,13.6965993555212,497.21179890398025,-0.6374415680836618,0.12273643322762111,0.0799976978389172,0.3501857267797298,0.3935070255088806,0.4304798333131156
384,contrast5,resnext,0.41646000000000005,0.22530722553140492,-0.0005177926649801157,-1.1000121744538482,2.977900044609516e-12,0.00014175125517844084,7.568254364180564,312.1597001949501,-0.6159942490719217,0.03818304320267401,0.0282843815221194,0.3214041548730886,0.39950526695966726,0.23093839054897528
385,contrast5,wide_resnet,0.38724,0.33551197611125183,-0.06427510573306,-1.8987123164263249,-7.288000498234526e-13,0.0003261785635218999,5.951010141849515,255.37161902105333,-0.6017951927184613,0.054482728179665305,0.06609638890992309,0.29408543250450125,0.3784150201368331,0.35393854951177484
386,contrast5,densenet121,0.66626,0.5706122263840121,0.06605158950306331,-3.5460257125943753,1.8128430007147145e-10,0.0005895908149762611,11.426619627938273,458.6012229003715,-0.8246877269467885,0.10912660827371289,0.1140686529470807,0.4275276302376545,0.5088850697350502,0.5504058350505252
387,contrast5,googlenet,0.64728,0.5101039831031301,0.1694731407352343,-3.5029344722676106,1.0854500024498615e-11,0.0004768357951287713,10.998900232396124,430.84745307083125,-0.6804403738180835,0.11102851319104429,0.0886929262539813,0.359678341383042,0.4225028811645508,0.4622063692236517
388,spatter,resnet50,0.23478,0.1171757246547937,-0.0014185889365536108,-0.505535444265754,-5.889999859370887e-13,7.703606301450002e-05,3.7324919517803217,161.22751507965086,-0.3466742636843212,0.016843364627864205,0.0158320988386626,0.1844752523145219,0.2331810854005813,0.1266108622660722
389,contrast5,mobilenet,0.5700799999999999,0.26718633101287304,0.137768417604373,-1.6394653613987282,2.7403999208752694e-12,0.00016887586079585064,11.324851425454618,414.92913862256046,-0.4956251514971106,0.0613961047562491,0.0308995620157521,0.2990344012454571,0.33885666400432585,0.2365654129975342
390,brightness5,resnet50,0.141700011599304,0.0794804366011777,-0.0072856651540287864,-0.32665225439350287,1.465799920677413e-12,5.24693848123e-05,2.5692914711822112,111.66784376693431,-0.250832422409644,0.010549952492623499,0.0109743660510957,0.13175986969257147,0.1706351831202753,0.0887317989250288
391,brightness5,resnet18,0.20848934543927367,0.21420492141634573,-0.02262911149792962,-1.1283684766762594,1.3391720002885188e-10,0.0002463625363812,3.5839299511913936,154.13203069301187,-0.35121972354867304,0.031991256674337,0.0504373882194753,0.17315219474584898,0.21767677339703348,0.2280630432744486
392,brightness5,resnet34,0.20549165890046595,0.19745403065332334,-0.04358860475539772,-0.9977968330039867,1.5848570004105278e-10,0.00023431553630420002,3.140344696274596,137.5656716898077,-0.34049694525526164,0.0267178570974774,0.04894530831053051,0.16594344940547967,0.20957763732491907,0.21775308288776762
393,brightness5,resnet101,0.19203490230586162,0.18539299140153442,-0.0695323545291957,-0.9226765151897897,1.668935001048616e-10,0.0002266831835436,2.789017001618337,123.65131396073264,-0.33343407545703685,0.023316595760958403,0.04811501469193902,0.15477421324116403,0.2014810286748479,0.21119591659058568
394,brightness5,resnet152,0.17897624862508255,0.1768201472696661,-0.07277396702040329,-0.8690437819459722,1.7124540002168287e-10,0.0002176808747646,2.6292143132430503,117.18539910510754,-0.3217629946306593,0.021557116290878087,0.0464518829793415,0.14888860064589848,0.1943298094240351,0.20358804326295443
395,brightness5,vgg16,0.262427209567426,0.27500714500634754,-0.023659895990925495,-1.4448326683349642,9.586559996353772e-11,0.0003142903727369,4.7058174781594,201.28022890401348,-0.453149502013275,0.041426588189892116,0.064230593826959,0.2213507191050672,0.27533468262845506,0.29042082212764564
396,brightness5,vgg19,0.2601078191308522,0.264728372649112,-0.03067212607222919,-1.3862040045406436,9.595180010778248e-11,0.00030412725383129996,4.496110865258476,192.6691590149428,-0.4406567997260701,0.039331281515347594,0.0623880469525746,0.21440218436617897,0.2670344961709782,0.281207968681899
397,brightness5,alexnet,0.3192147603143811,0.2643934903178684,0.065408111869312,-1.4705822997272278,9.71549999739113e-11,0.0002781365752157,5.206171605915554,214.54612240135543,-0.39048169200948357,0.04774548058180851,0.053957469187985906,0.20572753075064099,0.24670677645324768,0.2577482413405464
398,brightness5,resnext,0.10412345059296446,0.061457292484655035,-0.011175496053641404,-0.25180061201129433,1.5613001343173227e-12,4.35277605099e-05,1.762269884817659,78.35819127729292,-0.20530597329726968,0.007305177263964707,0.009277259314959804,0.09724489678218506,0.1286763110265677,0.07124034674776081
399,brightness5,wide_resnet,0.11096285062896227,0.08876119333258459,-0.041066554649632714,-0.409907211475673,-2.1965001432283637e-12,9.489566767139994e-05,1.4202353288468537,65.47212990916228,-0.19865017750173958,0.009650110294709718,0.020602432795000694,0.09414755327231683,0.1282159931224276,0.10744793019418208
400,brightness5,densenet121,0.16627468391896483,0.16716526697893197,-0.043473564797143316,-0.8345756807101451,1.582088000103704e-10,0.00019912871482479996,2.651225937293745,116.4598640433494,-0.2903301569160437,0.02220179467216879,0.041761906936489304,0.1403027286394558,0.180696813830853,0.18609526145757777
401,brightness5,googlenet,0.17609130132192063,0.1820256878138114,-0.0019967610270947844,-1.0610835942874184,8.236599987124227e-12,0.00019684116667980002,3.1719499494271304,134.5704192696619,-0.2798012692426841,0.030580826793954796,0.03926022345922211,0.14720980178672538,0.17872687020295028,0.18574089959831042
402,brightness5,mobilenet,0.20099123412595243,0.12689463429246434,0.04280200452684249,-0.6923114474131316,1.8196999896497035e-12,9.206371188536251e-05,4.156259074293626,167.88725763588286,-0.25344431745612317,0.024088059172757095,0.0177288009605596,0.16480963389458847,0.19841724571336156,0.123455925321059
403,speckle-noise5,resnet18,0.61864,0.44584556137483566,0.07305241212348629,-2.5271847441923776,1.4860419990901652e-10,0.0004828350110547,8.075800407638553,340.07796983619687,-0.6756051603030052,0.07687916666889559,0.09499314820273999,0.35190290376479905,0.4214097930026055,0.44390874550637827
404,speckle-noise5,resnet34,0.61448,0.3935915992626921,0.02153936403229989,-1.9749248311490004,1.7515619987404363e-10,0.0004538240628453,6.545721443185808,285.6878601213074,-0.6597162498716941,0.056059402342289705,0.0932327481777544,0.3275716466881128,0.3991272795557976,0.4192671092470672
405,defocus-blur5,vgg19,0.66586,0.6438570567701105,0.150651742468915,-4.1576134661279385,1.1245720001919202e-10,0.000625985802192404,15.960928195900918,599.76000561656,-0.9134679178748802,0.135267395693725,0.1182847110462462,0.5206959279374944,0.5918041174268722,0.5935997080204422
406,speckle-noise5,resnet101,0.59066,0.39899086859667676,-0.03682825947314017,-1.9875256591057755,1.8454150013669235e-10,0.00046842850930990004,6.475417805452349,284.5442244771957,-0.6884772560161517,0.05403537075180562,0.09761966089117591,0.33997641848391635,0.431989845006466,0.4384751182067762
407,speckle-noise5,resnet152,0.54366,0.41802365229168914,-0.0590292219133885,-2.188298753966848,1.9166619983843058e-10,0.0004835304898566,6.911608710045815,299.2206080667878,-0.7016566751623925,0.060523879925701796,0.0997771156118312,0.34956826761406345,0.4388018124485016,0.45111269653180486
408,speckle-noise5,alexnet,0.54114,0.3710394333436527,0.1532738867033652,-2.1907177668651765,1.0440589994116511e-10,0.0003758913696151544,7.58762219645023,309.4429666249085,-0.5275643767411016,0.07211116221450271,0.07116713127720051,0.26126462946338247,0.30430585498332985,0.3479603343866147
409,glass-blur,resnet50,0.6282599999999999,0.22914845020733768,0.03198843614176261,-1.0138164368005098,2.887099847387331e-12,0.00013799439228989152,8.643947883009911,360.2686568896484,-0.6533738430965784,0.0371129246011749,0.0276363670340678,0.380645405253784,0.46297798125982287,0.23581905024058802
410,glass-blur5,resnet34,0.64814,0.5329145055313596,0.048960421606687704,-3.1797298742111217,1.7851589997897044e-10,0.0005641205665784001,10.226036468071936,416.7330311821366,-0.7866883717419909,0.09759440299689769,0.11019945942428411,0.4075249119598352,0.4845282966160774,0.5220761999036821
411,speckle-noise5,resnext,0.45108000000000004,0.23146754001776693,-0.006481748229172496,-1.09604171743449,2.2352000892539303e-12,0.0001420975742492873,8.33505896162033,341.7708372478295,-0.650593147700816,0.039158749804496705,0.028359173198591003,0.3423482158707909,0.422934749493599,0.2364862709521681
412,speckle-noise5,wide_resnet,0.39912,0.27927244078813124,-0.07958719175205992,-1.3771123401118692,-7.567000411684566e-13,0.00027039031462569997,5.331523470230103,233.41737640338897,-0.567683735212972,0.03940251752242441,0.056250216210599294,0.28301935871995787,0.36415572234868987,0.30765026421562613
413,spatter,resnet18,0.28736,0.23870863509781665,-0.013023869662356413,-1.2220659196981818,7.954189997633199e-11,0.0002757558885333,3.9467186678600363,171.56988208156588,-0.39540962129037804,0.03471010352488599,0.056541817468195296,0.19504020570142178,0.2423192235040664,0.2543566553163878
414,speckle-noise5,densenet121,0.5742,0.426921210842561,0.009298981224350605,-2.2940972041895327,1.7621330002798308e-10,0.00047468984778449997,7.569649316587448,322.12881482192995,-0.6806830866654239,0.06743970804654059,0.095779690761522,0.34763207251837414,0.4238060322403909,0.44252062186222946
415,speckle-noise5,googlenet,0.587,0.4276144405678847,0.1159946486897635,-2.624816351042745,1.0037299984222425e-11,0.00042364187132407994,8.728871460590362,359.1296269859314,-0.6254569733795532,0.08152925140647219,0.0812832394523372,0.35604644897184745,0.41990450554370884,0.4097004642586738
416,glass-blur5,vgg16,0.6685,0.580139284607619,0.1130114500093925,-3.645179497201021,1.1092049999848752e-10,0.0005860673418843161,12.533517566118245,489.07268839483254,-0.82019777205556,0.1166106092671957,0.1117478648341001,0.43150878888205424,0.49337638602972045,0.5442249485512223
417,speckle-noise5,mobilenet,0.6312,0.28913443035744135,0.1685853411479598,-1.7542891239893157,2.675199905349812e-12,0.0001782074875002688,13.51143506239176,491.4552124597549,-0.55985948162828,0.0667304771482712,0.0324531849849721,0.39275583222688204,0.4487321715259552,0.2546584739745158
418,jpeg-compression,resnet50,0.1675399999999999,0.0687427552316151,-0.015538573211750006,-0.21718523655831845,9.173998366529545e-13,4.151642719040001e-05,2.6595171768569976,116.6296174140167,-0.25747420042039937,0.00722775978028771,0.009072470619008299,0.14339613060669087,0.1874395030283928,0.08121925689268183
419,spatter5,resnet50,0.48229999999999995,0.19169317657418547,0.01740580198723951,-0.8392028586329525,2.8661998989487625e-12,0.00011983035840037112,6.666453529467585,281.60998483024593,-0.5531491412410697,0.0301533275251276,0.024139287599716702,0.2941499823530418,0.3682957359290122,0.19951563997530572
420,spatter5,resnet18,0.49835999999999997,0.27716798274189236,0.010506493269392403,-1.5025982323772942,1.446181000473723e-10,0.0003266399128175,4.181150039978025,182.27585093284608,-0.4420115652930937,0.04227453911729151,0.06624212681059159,0.20500734979064084,0.2582066678857803,0.2908416057481411
421,spatter5,resnet34,0.48276,0.3148746569476649,-0.0099699893392442,-1.5865193099476818,1.702970000259929e-10,0.00037206229556530003,4.937920244855878,218.0192926575089,-0.5345763178156507,0.043124770687147984,0.07715059368193941,0.2610625746048806,0.3293644142770767,0.34296880976461036
422,spatter5,resnet101,0.47722,0.2785939083717578,-0.0462922741888942,-1.3189817724947432,1.8139600000029177e-10,0.0003454438151649,4.069292436237337,183.9835899445725,-0.5126018494974645,0.03235864653792231,0.07385032440694732,0.23625298652114313,0.3083167233181,0.3209330789049379
423,spatter,resnet34,0.27264,0.21252050167780367,-0.03668646082038712,-1.0324833465381285,9.217529994484663e-11,0.0002540989858156,3.3470914456462886,148.44184575141912,-0.37383153817024906,0.027309571168329605,0.05340516218612741,0.18300991265790678,0.2307059704732895,0.23656277162361716
424,spatter5,resnet152,0.45238000000000006,0.2781091669639014,-0.061752717733358,-1.3377238871913755,1.86073599887579e-10,0.0003432549015149,4.076993835167887,183.67083326721195,-0.5063798010391192,0.0331572352204845,0.07312862301113189,0.2371858938897624,0.3064665212392807,0.31829092504988843
425,spatter5,vgg16,0.55804,0.37317951200960203,0.020919518130926906,-2.0771002831596705,1.0613119996553955e-10,0.00042444088157569997,6.0722273878336,259.7084057141876,-0.5795546179878124,0.060588724239152,0.0849857038685085,0.2753351697856281,0.340105269677639,0.38163943417628055
426,spatter5,vgg19,0.56078,0.381127074920889,0.01793334709296901,-2.1147525973424672,1.0741870002002607e-10,0.00043426093502799997,6.203233298988344,265.262030449524,-0.5974539922855385,0.061525800506081404,0.0870973113057435,0.2804719283197171,0.3438194419836998,0.390029258885533
427,spatter5,alexnet,0.47037999999999996,0.32248302361344927,0.1079364118063566,-1.9106293573575939,1.0189599988427722e-10,0.00033473310143390005,6.198926256127354,254.85790140899655,-0.4563249485091396,0.06165829196035871,0.0638131252091319,0.23700815778206596,0.28438471948385247,0.3072508666089665
